chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfccs_mean_0,mfccs_mean_1,mfccs_mean_2,mfccs_mean_3,mfccs_mean_4,mfccs_mean_5,mfccs_mean_6,mfccs_mean_7,mfccs_mean_8,mfccs_mean_9,mfccs_mean_10,mfccs_mean_11,mfccs_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,cent_mean,cent_std,cent_skew,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,rolloff_mean,rolloff_std,rolloff_skew,zrate_mean,zrate_std,zrate_skew,tempo_0,singer
0.23665126,0.13698667,0.3447324,0.10897211,0.18853658,0.11397771,0.21796241,0.402771,0.0792288,0.20713475,0.099965975,0.34537482,0.21656023,0.12232927,0.22153789,0.107103124,0.1942613,0.15731353,0.14765951,0.21940652,0.087471254,0.18617141,0.11767849,0.21630476,-292.74643,124.86324,-70.14463,7.849233,-14.436026,-19.509167,-9.121509,-19.91177,-15.7393,-10.205994,-10.942083,-11.9223585,-4.471721,48.59836,23.939838,16.200584,15.042147,11.130494,8.349921,8.538421,7.258264,7.448362,10.9134035,11.064585,8.561741,9.237933,1597.3092765131983,342.33741150821123,-0.4074466322433611,22.754781221029226,22.899133243461563,28.386855025798567,27.789377669704805,25.804989840795162,25.818453281126313,53.30087690432738,4.049584519367394,4.641165728153345,4.977147564167048,4.475537075175694,3.9404019533232426,3.3228138747406044,4.552272306390409,2769.2313042011256,606.9930193968179,-0.20768954292890723,0.09732080201513324,0.02989553143193341,0.15410135383250162,95.48611111111111,ΑΝΔΡΕΑΣ ΡΟ
0.28689262,0.03248524,0.2998491,0.1370714,0.17099589,0.1973194,0.09627552,0.36643443,0.21472374,0.50667006,0.10861548,0.0838079,0.18346056,0.06381016,0.24872248,0.14589296,0.12034698,0.17694674,0.09918019,0.19094615,0.08820447,0.18447244,0.11116042,0.086284675,-204.93094,128.25633,-34.396923,16.167038,0.5059276,-4.941556,-11.547626,-11.586062,-11.509361,-11.014703,-9.092381,-3.8315117,-6.5435824,56.641872,26.824076,11.360931,8.092092,5.0971303,5.6101174,7.7098846,6.5362864,7.0825596,8.927003,8.780795,11.7036495,11.210812,1634.3701573720086,390.40605349424175,-0.015026253958008093,22.129766931117537,21.201993078665094,27.434059268498398,27.185407544030806,28.616116605771285,24.798587153327485,50.85456229013674,4.353283728895249,4.420059497906906,5.2152590065367495,3.677912374972702,3.7527449083718203,3.090632172462743,5.218202326774854,2882.316384071834,728.0990058005768,0.2331147855306664,0.098678193366607,0.03255936973007293,-0.1337291249415532,69.67905405405405,ΔΕΡΜΙΤΖΟΓΙ
0.26289082,0.10413506,0.42141166,0.17040142,0.053160213,0.17149346,0.04339697,0.21084327,0.17641352,0.29072803,0.38443425,0.1317583,0.21504115,0.11262636,0.2041506,0.20272523,0.099719405,0.16233566,0.06108428,0.19883192,0.17246462,0.17853858,0.2369963,0.12247152,-315.59552,128.57681,-44.308655,-9.50746,1.0508013,-23.858717,-10.123581,-18.65202,-29.963245,-17.556553,-12.320661,-12.180402,-3.4139805,43.150887,24.53249,15.699152,8.861087,6.4089913,7.763978,5.927385,6.6892414,7.9051695,6.546366,9.012087,13.271546,9.124211,1250.5156970427402,311.98648610017864,1.208885580801547,23.36116531177674,19.728015515070126,28.919851353475764,25.87610918272212,23.923742680269555,24.84856960481876,49.20157577967623,4.107631808770495,4.903203775817227,5.414474778264953,4.0791430846077645,3.1118148587259173,2.7889470069976947,3.8867188288836463,2248.1961119679645,597.1306686198691,0.9929680188899006,0.07007576595044714,0.027084284957313326,0.7456755320556423,135.69078947368422,ΑΝΔΡΕΑΣ ΡΟ
0.29131553,0.19159612,0.071342565,0.031849243,0.024141612,0.37272575,0.19888073,0.14070491,0.18718536,0.25451922,0.4598625,0.30345255,0.15985882,0.17269468,0.10658955,0.07126269,0.0547624,0.18663251,0.15643616,0.1650811,0.1593686,0.13290247,0.17766051,0.18463652,-231.51843,120.3193,-33.22434,22.393738,-2.4717782,6.755412,-0.30254188,-2.041491,-7.06188,-11.087854,-13.620375,-6.909148,2.3986783,46.24902,23.427385,14.656571,10.581738,8.415376,7.3743296,8.488247,7.3299994,7.1354165,7.172787,9.010275,8.828598,12.10612,1666.657243060452,444.59754262741313,1.7878478605421928,22.672008625960192,26.807474411316164,31.083174277574173,29.14729754267987,28.75207284972184,25.109627489292333,52.25315267684972,4.044296391756658,5.237000177543938,5.122483283797911,4.783258468214589,4.942006872257846,3.6699581005465776,3.573498175268152,3072.4345456363194,888.448531461807,1.0429173493259765,0.07891357871977009,0.036020414615585264,1.3145315838698728,128.90625,ΔΕΡΜΙΤΖΟΓΙ
0.297082,0.050335903,0.36090526,0.059832413,0.023138748,0.09500638,0.15677367,0.5532192,0.22832686,0.10100326,0.07642016,0.37071455,0.23931527,0.074516304,0.18627414,0.08750974,0.0489685,0.13404925,0.086396895,0.16083103,0.1874532,0.10508863,0.07488932,0.13751897,-275.50098,167.0174,-11.837339,7.997512,2.4566216,-6.137518,-6.169022,-13.029417,-11.385013,-14.195574,-13.378498,-8.025729,-6.41754,41.50558,28.40022,15.700347,12.905394,8.8610115,7.533486,10.043137,6.8680224,9.380933,10.209138,9.055113,8.132926,7.628184,1150.8546165981713,477.8320531213885,3.930078013764438,21.777319586348263,22.82729341283858,27.193044156961598,26.942429726813398,25.56293884640257,22.987589151285178,48.80391359293891,4.646887995237161,4.919623698046446,4.896533332398061,4.022879712963871,4.092752621395277,3.838023275566291,3.1846344456360303,1974.7550766800246,1030.2190017789903,3.640994838064381,0.04951344834169376,0.017119605788625748,4.442911751231191,103.125,ΔΕΡΜΙΤΖΟΓΙ
0.36106628,0.11197702,0.21379687,0.3678194,0.022598756,0.019009987,0.028873997,0.34603637,0.45163164,0.15613398,0.25885737,0.30964464,0.1387449,0.11419259,0.13014024,0.14556985,0.062184155,0.07390963,0.05577009,0.09773342,0.13494998,0.11043887,0.13868845,0.14614272,-226.38062,141.09564,-24.760098,32.595875,-1.7134347,4.6474905,-0.8910679,-2.7290576,-7.3450418,-15.715673,-11.717423,-1.1506035,-10.254217,57.13408,26.117086,12.992429,10.406023,9.011531,7.197895,11.843505,7.1221066,7.810215,9.123061,10.366771,8.034004,9.444805,1435.590795809347,468.22860197291664,1.8687516054553244,26.172403281971935,26.261349362749318,30.564210882664053,28.239170638721607,25.872028643762256,23.246956816734073,50.5662159269872,4.490106213469529,4.424877062828715,5.683859274340252,4.246540180951498,4.710553606606162,3.5090810778679984,4.296625120974165,2745.4346702832236,989.1582373314732,1.755688633322372,0.059937295938546964,0.023193932034247213,0.8363050742196867,117.1875,ΔΕΡΜΙΤΖΟΓΙ
0.41621682,0.3387116,0.41612554,0.09174376,0.09680287,0.10587121,0.17824638,0.27864918,0.17231697,0.30749398,0.04157152,0.20722325,0.17620085,0.12652566,0.15151253,0.11598366,0.12201972,0.1191225,0.1186471,0.14155656,0.1175714,0.17783698,0.07069688,0.18558942,-280.8889,171.80623,-51.252254,2.4764266,4.4114437,-11.574818,-3.8185017,-9.476607,-14.238248,-16.688282,-14.566984,-17.965914,-15.480551,43.142757,23.508097,13.503679,12.7383,8.9731,9.173846,5.9654403,5.276319,6.166762,7.09824,8.974693,5.673552,5.659299,1149.3841972354032,259.96002067853954,4.0060733533627095,27.29055264265534,20.977825914388198,24.115552075350347,20.902440135534718,20.51621758551235,20.949183445818377,50.99162878189528,4.298614667023745,4.495521342612822,4.540277362194526,3.3942516142922026,3.1218699343087963,2.9287735508907202,3.895147404526307,2087.5582134720967,492.5638749371504,2.673367490930676,0.052146160254414764,0.01666367873305498,1.6090429404734148,92.07589285714286,ΑΝΔΡΕΑΣ ΡΟ
0.21445161,0.01364187,0.2401318,0.09985545,0.023864524,0.11645387,0.21078995,0.58412784,0.3448975,0.20891394,0.0924547,0.32754964,0.16605997,0.04435487,0.16225372,0.11868716,0.047586907,0.1280083,0.09310281,0.15357593,0.2128022,0.121442065,0.08110435,0.14281504,-223.46274,134.7383,-35.78519,18.70178,4.3044844,-4.6204667,-11.646996,-16.106457,-10.257546,-9.128603,-5.480865,-2.809248,-5.214206,65.698715,29.567232,13.722011,9.317263,7.411779,6.143072,9.677545,7.0948114,7.4973764,7.1280575,8.467724,9.012001,10.400482,1509.2249285824134,443.252170773856,1.685181199303362,21.46607428038966,23.68496989054689,28.536982774247168,28.302463986752485,28.90574197306041,25.28631569838426,49.64532730083843,3.9365762548241023,5.0266504168505675,4.946676019184543,4.1805033904992515,4.321795583264997,3.910225510195277,5.1726946032056516,2647.9625057059134,924.2648744838573,2.6055696889122633,0.0820138216552303,0.02950881290950647,0.18230168503839297,117.1875,ΔΕΡΜΙΤΖΟΓΙ
0.21693963,0.07503648,0.19616061,0.06914618,0.20769075,0.22595163,0.21561922,0.4016455,0.29809633,0.32957163,0.22350514,0.17128806,0.19419475,0.087691374,0.17857741,0.09765146,0.1644705,0.18733138,0.15443526,0.21128601,0.18646556,0.15783148,0.16213992,0.14778693,-242.6251,117.12504,-27.047293,20.870996,12.831721,-13.263967,-9.883915,-7.445744,-9.040991,-16.070116,-13.213511,-10.279515,-15.935615,50.980026,22.81876,15.375342,11.041163,11.109192,10.54381,9.595475,7.412494,6.9716167,8.115817,8.168881,8.521598,8.72691,1829.6290361006177,487.55610581014577,0.8264348610358371,23.44815048632231,22.72527180477013,29.84672413099924,27.15050686422078,28.031665401314637,23.35425413590256,52.16030955020156,4.954611324924713,4.6451177084237285,5.029200633180601,4.739851564017119,4.744706380915588,3.4348709793403125,3.9810818204029768,3365.208507258886,1254.3435166696806,1.6488882768396007,0.08157414269441929,0.029246213145137787,0.7799984928653035,122.76785714285714,ΔΕΡΜΙΤΖΟΓΙ
0.30409732,0.1995151,0.13143107,0.065265544,0.15683746,0.15492281,0.12072191,0.17761537,0.29837954,0.4038654,0.2092779,0.23479007,0.22606595,0.19881845,0.16221511,0.111257516,0.18539974,0.19011222,0.13903351,0.17639293,0.23195511,0.20542589,0.15440574,0.17398958,-326.5982,143.86913,-46.567814,-7.1133504,1.3221709,-20.342443,-8.119617,-18.01536,-26.370815,-20.201975,-16.144974,-14.135708,-7.8376346,25.448195,13.000143,9.188722,6.9947586,6.3370085,5.4690924,4.3703327,5.74358,6.5698953,5.0222635,7.109702,9.780708,9.414363,1182.1389299936945,161.96571968275597,4.079186396065747,21.27431245237666,18.459694949389313,28.976739645511422,24.559478297612266,21.96728588602508,21.99935046727271,48.886735642069034,4.415430443569949,4.596820802210859,5.424408276556637,3.5380318148976166,3.037722858972407,2.504777677572599,2.1341316296720345,2110.4406917224346,347.4052723837943,2.2071380481728955,0.05833800141411727,0.01715709168930047,1.1480841734598117,95.48611111111111,ΑΝΔΡΕΑΣ ΡΟ
0.25817108,0.23589823,0.35976055,0.39015526,0.14549913,0.12794557,0.12706001,0.39701742,0.28411242,0.06726688,0.0460275,0.19058448,0.19087547,0.19766496,0.12627411,0.15163861,0.1588965,0.16192573,0.13736117,0.13910863,0.15733638,0.10612842,0.07123575,0.1258329,-324.3767,125.58816,-49.995827,-2.9665554,4.101774,-2.3198788,0.5298209,-19.17771,-15.365319,-5.7694306,-12.253519,-11.68422,-7.9239407,45.581223,22.440838,19.201979,13.886345,16.439062,12.387158,8.785431,8.873362,7.4855847,7.5074697,10.675981,7.152748,8.543457,1420.2734536812325,294.1331301394518,2.520417595600053,22.613301219921627,23.691651628473487,28.705194669917006,29.429205101474416,27.287908423850936,26.36017512541207,52.62478492462621,3.975803203227293,5.528575984618207,5.076518596569501,4.33782908862709,4.217271707571579,3.509765200377458,3.457206929197476,2342.3360819765103,572.5010951988363,2.528654881888671,0.09007538353577992,0.027897630569585583,1.0246646818137761,128.90625,ΑΝΔΡΕΑΣ ΡΟ
0.24443953,0.15635945,0.12754826,0.3571443,0.38685867,0.15739371,0.3116956,0.06639266,0.09566221,0.08898926,0.15288155,0.3754639,0.24023989,0.16652928,0.12275529,0.16911703,0.19705336,0.11763022,0.1561238,0.10731124,0.18139935,0.1244505,0.1305175,0.17739029,-342.99875,136.67332,-39.969887,-20.010826,1.3359897,-20.690672,-14.215576,-13.895227,-21.549398,-16.770266,-11.028734,-3.9539294,1.2395331,41.925854,24.252943,14.828143,10.488634,8.202234,9.169863,7.813309,6.0115275,7.514321,9.891792,8.232339,8.5153055,8.738869,1211.3895286182371,266.4091003340732,2.9424133333970444,22.18940571595789,21.40553016658192,28.221746816385632,27.209256726708126,24.66546930462353,22.423122183438455,48.69202626748347,4.062330671465391,3.9970342836138113,4.878885081756276,4.499528708091851,3.6013865866708468,3.1198040063569583,3.782145369193885,2045.0789026607963,510.0147272880903,2.3530027523848904,0.0764607943920073,0.021628899505443333,0.5299433623258879,95.48611111111111,ΑΝΔΡΕΑΣ ΡΟ
0.103884995,0.16748744,0.1332343,0.40049452,0.13057159,0.1591292,0.1190479,0.18486123,0.28666532,0.34681326,0.4680856,0.16119571,0.105375744,0.15474091,0.115067646,0.1947565,0.13690329,0.126462,0.1088626,0.12709394,0.19557056,0.14588426,0.15188216,0.11484816,-238.38956,131.31691,-40.634003,25.954731,3.3709784,4.5893736,-1.9209155,-12.650284,-13.979489,-12.693508,-18.626934,-11.8001,-12.040829,36.639442,20.81949,14.239883,9.830596,8.726061,8.5358715,7.6660504,7.5062094,7.483516,9.790643,11.729451,11.025187,10.67118,1562.7167885341528,350.9869489097787,3.00149685321344,18.062333434107238,23.821834882003568,29.44768660000431,29.717902812124084,30.004929716626055,26.825223005547763,52.38222476203808,4.904831222193196,4.685042329730168,5.577532892644677,4.459440930784511,4.520993931071143,3.3314615263321485,3.345140671063672,2806.0738239073626,699.0493428307562,2.6818280051777426,0.0809379733624799,0.028895607757875204,1.373505880733041,184.15178571428572,ΔΕΡΜΙΤΖΟΓΙ
0.2289365,0.14435847,0.30794713,0.20723891,0.053069126,0.25206217,0.050900582,0.13209943,0.14100595,0.3381562,0.49838853,0.0631743,0.1494125,0.15621458,0.21850368,0.21469174,0.07018465,0.18129814,0.08235596,0.1512876,0.15370116,0.18747546,0.20899293,0.07405497,-335.03384,133.08446,-34.15435,-16.018637,4.7651887,-18.00393,-11.223969,-14.301734,-24.565233,-14.279502,-11.57787,-13.351814,-2.898731,34.358833,21.440248,11.555607,7.380944,5.334371,7.750258,4.984111,5.616632,6.7248487,6.653936,8.622589,11.325372,8.899735,1118.3160070461456,242.75258668163775,0.798025040069562,25.769478751585822,19.33001551778123,29.028485910325916,25.690690399381985,23.50595977778984,24.072118291499596,47.07131360109367,4.352715280972017,4.89675268267733,5.371157501065596,3.598973276905089,2.7988826405032112,2.417474324723728,3.2864452600816043,1959.8419325605482,495.99766466999944,1.5499740198531833,0.06228321432839388,0.01908218782350486,-0.10171291507059521,151.65441176470588,ΑΝΔΡΕΑΣ ΡΟ
